x,y
415,329
340,421
486,80
15,292
193,146
366,388
301,376
494,494
365,400
44,372
257,377
31,21
237,126
394,37
432,269
255,409
448,394
33,86
227,240
208,59
143,198
247,134
309,487
382,139
361,168
479,227
48,104
304,48
325,339
462,194
46,228
10,150
102,483
383,103
58,485
441,419
482,110
12,471
7,140
452,184
218,265
131,286
122,296
419,426
256,73
240,119
262,157
426,453
284,217
109,407
326,477
163,327
485,474
269,204
23,70
418,321
62,287
272,478
157,144
114,85
469,274
306,109
432,359
474,359
123,143
363,23
245,451
38,184
66,490
462,312
199,147
340,229
462,273
444,396
483,147
467,204
465,205
219,251
398,273
128,236
242,51
344,234
279,149
30,312
178,362
119,306
154,97
57,184
187,76
477,280
413,142
352,348
373,197
259,326
134,232
73,70
155,0
95,127
180,133
129,188
165,384
286,298
383,53
255,326
343,382
209,214
166,170
495,215
265,402
64,170
447,484
472,254
395,56
121,199
73,36
285,360
460,96
42,419
74,288
54,315
87,274
119,19
275,338
105,75
118,19
329,148
465,285
447,51
350,276
111,332
325,435
88,278
125,233
98,265
203,39
280,398
177,240
387,145
40,422
163,380
212,145
305,366
48,251
362,343
420,94
288,109
116,67
333,375
460,289
237,305
143,306
379,210
72,253
304,338
456,121
250,309
344,196
476,298
28,8
64,407
33,369
350,330
261,249
494,47
219,402
474,164
307,308
67,411
228,29
136,286
411,297
406,460
289,372
485,383
209,280
145,263
156,318
395,467
367,294
291,418
106,224
66,26
320,401
498,364
0,157
106,47
5,56
77,371
410,265
13,164
69,270
20,143
462,234
465,167
195,261
88,362
215,201
26,480
151,369
118,415
244,388
250,153
196,385
311,337
25,53
437,269
210,159
169,225
243,276
145,241
188,458
321,333
125,173
292,224
82,431
224,147
461,155
326,4
5,331
243,426
225,158
355,363
331,449
39,400
42,379
357,40
59,150
276,117
198,70
255,456
476,201
499,73
111,305
176,342
63,108
6,285
355,273
156,393
377,426
21,214
277,77
406,148
64,6
289,150
382,211
186,217
393,490
226,399
150,312
213,38
26,376
136,492
42,101
168,15
38,424
150,349
359,207
23,332
159,121
315,176
31,366
344,212
339,110
355,2
287,260
475,481
385,32
465,16
414,185
31,23
420,79
244,316
187,162
302,0
265,417
176,13
59,431
64,72
131,375
361,495
187,189
191,397
41,275
405,456
310,381
444,129
220,288
98,72
367,4
104,316
376,249
485,198
436,249
499,475
77,317
460,187
426,491
388,33
432,176
394,85
225,6
229,215
383,238
495,75
360,427
351,215
67,343
325,219
245,360
65,333
133,230
334,173
39,280
416,98
214,499
286,112
80,4
423,390
190,381
344,284
80,182
422,220
46,135
367,400
199,162
8,168
312,6
321,93
39,147
259,231
394,243
34,443
153,204
354,158
335,306
487,162
111,45
50,103
305,214
60,159
9,361
40,485
299,244
174,149
392,57
184,479
296,134
94,298
62,456
415,441
51,13
24,481
492,103
47,354
15,206
364,423
17,438
271,1
30,128
342,63
336,64
389,113
406,442
149,351
379,231
51,354
458,42
461,255
59,226
486,134
456,49
100,106
383,478
382,304
128,182
253,67
32,368
174,4
316,450
145,382
199,346
414,468
348,263
238,476
224,316
123,368
155,232
332,168
249,208
29,329
57,227
405,308
490,116
293,266
420,223
231,295
408,202
18,222
150,320
461,37
101,424
273,434
244,6
251,467
294,252
126,360
319,143
167,216
396,455
290,54
486,271
249,18
278,419
57,417
305,57
310,345
488,438
127,52
152,101
246,230
424,9
221,418
418,129
160,315
391,302
420,154
371,320
279,315
492,85
23,137
93,247
98,245
361,342
434,20
488,265
316,235
71,417
383,16
489,24
466,90
379,124
62,102
365,47
414,485
182,359
231,113
210,29
301,454
203,193
450,262
114,72
125,367
435,95
52,319
168,68
478,238
135,185
201,153
299,467
11,224
235,483
408,159
98,66
162,225
305,456
25,280
441,458
52,260
271,343
25,480
240,253
255,323
208,206
336,307
394,57
143,393
36,488
35,57
196,300
261,20
341,407
412,315
436,58
443,66
325,46
43,298
90,244
74,162
421,330
181,104
405,46
18,371
46,152
375,383
297,284
283,134
51,162
51,337
294,434
17,12
212,30
260,145
483,287
302,381
380,122
28,319
242,271
470,179
16,461
468,107
387,122
103,255
428,109
464,358
299,119
431,106
398,321
299,130
5,216
79,128
146,398
333,162
85,475
100,16
313,351
404,374
127,8
49,391
243,452
163,59
457,255
256,118
183,362
425,188
143,205
338,226
177,479
220,376
276,479
138,0
87,39
465,222
145,33
232,90
292,360
10,141
157,229
272,370
225,70
425,146
188,76
302,419
197,467
457,238
17,492
236,126
455,409
95,129
327,458
185,473
411,126
486,31
451,255
199,406
249,168
406,263
448,41
319,193
142,459
190,195
257,81
139,288
249,324
279,216
89,3
174,117
394,433
492,82
251,16
50,318
454,155
346,479
497,415
8,249
112,289
288,14
375,131
405,331
296,192
290,125
180,228
485,469
498,300
44,321
260,54
204,102
306,247
10,423
97,171
417,135
97,380
483,368
342,168
427,405
241,454
158,41
295,114
478,446
110,162
27,171
316,132
284,89
197,471
488,285
499,88
391,437
426,66
396,302
441,4
480,238
116,402
183,41
459,124
227,364
461,398
180,380
289,320
72,73
17,101
67,311
220,139
127,452
275,317
333,66
92,379
163,173
263,258
260,395
234,460
235,8
307,139
475,386
281,261
121,492
3,476
283,102
264,439
204,53
289,77
202,462
388,453
436,486
306,44
295,146
488,467
229,319
158,403
140,151
384,487
441,104
459,455
43,62
201,403
155,100
42,275
48,165
278,17
344,286
46,246
446,331
450,473
430,83
448,1
215,48
495,303
294,452
231,415
67,352
278,158
285,41
347,127
220,152
91,263
253,302
486,98
491,296
422,349
189,320
367,213
201,312
203,1
291,128
335,365
433,312
337,184
85,439
192,262
95,323
133,350
388,25
290,249
496,338
315,153
202,118
434,487
435,267
183,367
173,274
497,100
479,484
208,83
153,442
152,23
219,38
472,258
167,461
178,106
196,156
101,167
488,17
114,55
33,267
300,364
480,365
460,457
125,133
390,115
382,444
225,266
243,224
118,154
418,446
6,213
325,88
314,64
239,295
131,311
162,275
279,97
499,213
477,241
303,3
223,438
385,490
313,215
189,325
456,283
161,213
260,283
91,318
264,264
274,163
362,449
126,460
450,38
255,214
451,161
56,64
358,75
318,156
97,340
482,304
47,168
313,238
394,401
220,93
445,129
358,287
101,101
111,156
256,322
389,62
283,223
437,361
460,123
61,52
305,394
120,192
48,324
308,62
476,309
408,430
75,57
29,294
167,141
374,307
472,268
134,4
191,425
64,458
345,163
63,99
140,270
396,159
135,474
320,59
57,475
289,140
440,420
358,94
110,158
63,125
212,120
138,426
329,194
336,264
277,302
492,215
319,201
368,35
397,333
389,478
118,91
47,412
93,462
93,291
239,407
136,44
334,384
82,73
124,285
139,422
375,465
260,441
79,3
178,278
130,52
331,457
90,164
496,316
309,58
66,107
12,84
364,401
277,430
64,79
30,395
387,24
321,323
489,254
428,153
248,125
257,250
274,387
446,23
146,323
393,263
339,405
193,244
205,368
336,393
132,451
285,128
260,3
6,296
376,339
499,164
163,173
252,408
38,149
197,465
427,169
198,284
7,188
172,215
41,187
361,472
38,251
455,198
497,109
418,144
494,256
188,377
180,160
279,447
13,157
236,343
117,499
280,177
319,247
283,485
149,62
45,60
479,8
171,412
498,358
300,95
398,320
445,377
221,316
425,84
438,398
154,459
83,483
63,152
451,312
465,288
15,78
240,24
457,186
54,314
333,400
97,170
109,289
369,468
105,273
279,126
477,338
152,432
69,393
31,188
59,460
369,128
84,130
137,26
249,347
152,361
414,78
260,420
260,6
300,473
269,115
1,387
422,298
454,488
488,17
329,43
121,425
318,393
353,186
458,81
406,297
99,359
472,173
114,315
409,296
412,350
353,245
366,401
382,157
260,165
34,420
447,146
350,411
110,386
459,439
490,361
461,396
333,381
375,32
263,398
371,85
292,212
288,30
133,131
474,358
498,385
388,267
349,196
9,386
125,43
72,264
31,166
206,361
470,327
341,252
415,317
146,35
183,34
121,241
301,151
101,22
301,48
294,163
247,133
135,47
383,20
489,163
52,408
473,389
285,492
55,193
343,9
366,305
164,262
386,480
72,96
23,114
328,180
193,407
8,373
107,105
147,231
107,232
95,336
347,396
436,430
453,275
391,349
226,336
419,437
151,65
399,404
115,398
149,401
12,300
340,232
329,110
379,137
207,231
114,395
278,143
441,98
407,409
455,372
10,492
427,81
452,376
426,82
211,90
277,219
54,64
243,429
353,312
156,35
59,255
143,372
234,28
348,63
389,304
264,1
425,171
295,56
195,376
145,137
45,390
330,215
413,170
418,188
496,290
229,172
284,38
471,444
215,118
187,78
196,132
164,231
209,478
374,310
120,35
253,232
185,39
194,256
336,51
282,310
441,356
364,379
130,312
101,405
215,62
91,180
212,408
283,306
289,112
91,69
166,231
142,327
194,337
294,116
181,25
27,82
476,226
418,322
162,352
452,404
269,63
84,223
435,471
388,315
25,286
198,304
25,481
490,143
38,314
438,60
299,17
160,355
319,361
495,356
256,241
499,251
59,337
122,91
498,1
68,139
359,237
94,441
194,378
269,38
439,395
431,39
336,374
127,358
51,138
155,281
45,288
435,91
29,45
490,312
68,371
469,423
138,243
297,353
54,425
19,152
6,210
439,59
463,286
174,4
172,143
173,250
422,485
443,217
85,320
469,295
339,158
323,223
259,58
408,491
391,100
160,60
386,149
289,128
146,14
337,97
175,149
65,371
297,242
243,21
117,368
409,203
67,465
305,180
218,56
90,148
228,179
290,377
192,14
468,437
16,174
391,381
201,144
166,5
75,405
442,41
255,27
205,354
177,65
257,431
83,129
64,370
326,445
405,383
340,499
433,287
402,384
445,45
249,246
263,141
124,166
72,126
28,80
427,382
240,233
385,85
461,456
242,86
305,137
330,42
313,400
138,473
379,53
486,488
121,447
13,355
215,399
326,427
452,376
465,362
235,236
159,218
337,243
312,320
429,343
61,404
31,179
57,26
383,426
421,193
245,17
210,102
387,119
403,150
176,109
317,50
189,275
332,435
445,265
188,319
191,385
319,404
64,295
293,193
276,325
374,92
385,379
369,297
187,120
378,305
258,122
213,141
285,89
235,108
354,479
0,384
225,22
161,196
262,18
145,175
389,34
113,193
456,294
88,52
472,380
382,273
129,385
55,12
488,28
340,317
240,207
136,447
371,180
436,339
119,124
92,81
209,352
267,436
35,247
403,349
164,249
224,45
304,437
196,342
85,355
43,408
104,164
94,47
9,194
59,490
370,445
437,250
461,165
116,480
286,24
104,159
204,65
360,20
478,331
395,202
337,134
26,299
58,105
452,451
476,482
90,387
285,127
146,198
359,422
8,363
488,356
358,398
61,214
31,447
263,381
455,155
149,463
393,64
445,345
480,81
2,490
288,414
317,406
272,222
42,273
440,421
359,495
61,473
107,102
119,478
83,392
287,52
100,478
13,116
52,213
144,471
291,183
11,497
201,177
177,136
439,38
283,66
248,197
235,485
72,95
383,169
148,4
394,70
358,290
114,106
270,162
57,23
40,109
80,396
344,480
426,166
490,368
484,305
435,359
223,492
68,238
439,341
159,66
279,234
213,57
214,21
484,72
212,206
206,52
62,452
383,286
235,100
495,67
121,326
409,67
162,177
385,308
278,345
390,322
498,263
43,484
54,72
93,185
399,190
8,210
397,137
276,418
428,201
35,85
468,397
490,36
207,358
14,125
423,329
254,477
15,217
71,177
151,86
374,486
465,85
368,228
129,151
120,219
424,325
246,107
222,63
253,40
293,24
207,482
294,399
241,436
160,445
443,78
432,239
450,101
443,95
119,49
369,365
308,2
11,25
135,474
278,402
438,1
89,21
71,285
266,345
268,127
259,465
394,203
174,256
3,312
275,216
96,7
218,84
452,184
100,368
272,258
157,274
312,421
213,399
315,123
283,277
387,3
307,290
441,398
372,120
254,367
74,410
217,159
123,187
169,131
248,461
137,99
111,208
327,69
405,377
218,90
139,159
294,148
118,87
287,495
231,180
270,165
469,194
72,322
483,271
348,233
458,168
203,281
433,340
404,200
59,364
84,433
315,189
454,61
99,78
319,193
126,498
9,253
297,234
20,416
405,32
474,339
154,200
458,388
264,25
41,435
480,410
154,2
266,379
422,384
440,21
31,100
91,390
328,381
362,250
484,169
73,305
55,127
408,296
229,144
190,464
281,381
286,426
384,479
320,20
113,104
81,257
201,104
478,463
217,446
16,448
297,277
38,7
398,368
168,411
313,335
214,469
337,413
197,489
212,144
415,412
494,286
165,339
259,485
91,425
240,182
340,38
310,195
385,256
239,224
419,35
426,106
433,429
45,120
130,432
139,459
289,199
239,259
317,304
321,156
451,22
90,218
432,443
194,175
412,334
226,79
338,456
116,164
218,477
179,250
218,297
310,377
33,153
49,376
169,402
185,142
409,50
188,481
164,482
314,95
275,374
168,100
437,11
13,433
66,233
4,123
429,262
228,488
284,338
408,212
63,454
100,295
89,31
201,333
260,471
374,145
386,369
162,106
339,489
103,70
58,11
4,476
149,398
291,155
425,444
28,461
1,198
246,410
472,360
37,386
108,138
70,460
100,240
385,478
247,339
29,59
245,184
385,497
228,325
424,271
34,22
48,254
151,324
1,28
467,487
441,360
372,284
133,140
334,89
336,284
16,74
492,405
202,425
462,444
99,125
407,26
481,231
141,77
464,265
406,225
315,210
455,143
358,58
313,370
135,414
284,242
23,284
410,37
208,347
59,494
29,234
258,38
2,457
1,476
474,434
299,420
34,260
359,89
7,439
1,377
427,399
400,88
219,428
17,183
52,486
349,290
57,203
54,378
260,309
155,154
423,347
439,283
40,280
216,272
430,194
484,328
474,18
5,74
58,410
367,292
215,174
432,458
187,113
127,52
202,371
60,328
13,72
59,185
282,232
251,139
117,314
255,87
229,494
105,227
94,7
199,339
486,208
258,310
189,431
269,140
258,346
187,355
493,160
204,6
484,80
75,486
444,415
85,73
81,387
235,371
233,188
216,451
137,469
285,438
61,260
346,418
298,140
62,332
463,465
316,177
402,361
24,461
458,373
273,422
105,204
447,475
221,322
348,348
417,297
413,232
398,89
458,197
282,251
94,449
354,484
23,147
437,328
118,411
104,243
238,381
167,399
428,249
251,323
279,36
327,252
452,492
366,54
58,419
195,175
457,311
419,270
13,102
361,376
125,350
391,225
419,219
124,324
44,233
309,476
495,242
9,204
325,234
0,117
319,63
389,321
455,108
293,60
37,56
428,235
89,17
400,89
390,18
464,476
431,265
254,248
362,224
409,258
489,95
483,97
364,498
82,418
433,357
346,69
356,358
81,256
272,13
379,162
464,120
119,224
295,354
243,368
281,408
401,374
277,82
109,335
167,128
418,425
262,412
496,341
291,389
410,362
35,93
366,312
266,276
368,279
443,341
480,190
411,176
306,233
430,363
429,71
137,6
459,223
326,106
10,7
302,122
169,481
474,416
36,210
12,5
211,350
44,115
219,405
372,499
245,488
223,284
56,75
307,319
206,180
19,192
155,241
98,227
201,190
23,373
369,50
143,320
46,278
2,149
136,106
476,149
420,489
329,199
116,429
69,233
12,212
250,257
48,426
316,260
349,357
379,364
273,293
0,379
279,31
156,250
15,125
261,62
12,145
401,279
304,43
452,153
267,318
383,305
452,412
50,416
443,449
354,100
307,58
385,217
52,184
127,461
271,385
57,265
94,139
125,355
443,64
132,435
313,391
17,21
299,74
457,32
147,331
163,442
223,157
87,14
277,318
462,64
86,461
431,348
219,315
427,135
36,335
186,475
33,167
454,389
31,247
118,405
174,269
100,139
100,38
244,382
292,266
207,81
255,408
57,487
268,14
302,218
244,224
197,186
100,216
461,299
314,374
183,349
85,403
372,460
174,374
348,227
335,54
46,217
43,405
324,228
234,10
240,209
218,364
80,481
13,246
67,100
175,115
307,224
11,166
6,201
106,9
480,380
376,495
100,293
225,264
60,294
44,450
446,158
326,494
55,173
131,109
244,116
49,115
429,155
442,238
136,88
391,469
492,100
315,433
94,338
143,108
354,151
407,8
189,23
34,206
63,470
217,405
61,96
77,22
359,219
435,11
34,338
253,154
312,291
107,435
353,337
464,346
404,497
455,402
164,430
419,69
326,249
454,177
120,77
372,335
164,188
302,337
249,183
305,400
58,411
196,1
47,369
304,242
456,373
351,409
212,157
122,335
201,99
343,415
351,94
31,107
288,414
312,305
336,449
93,177
445,208
258,308
286,436
353,388
257,439
310,7
402,56
16,146
447,229
164,398
134,75
413,322
255,155
8,29
22,173
131,273
312,304
80,18
424,338
348,66
241,458
325,191
468,335
396,287
375,380
339,75
336,421
69,345
196,94
185,45
476,161
246,310
487,270
284,482
459,232
387,130
195,128
468,275
385,166
315,219
254,156
380,428
340,402
167,253
152,353
485,421
309,215
414,110
66,127
339,77
424,41
42,149
86,340
88,410
381,296
27,91
80,286
112,41
235,471
336,65
95,488
418,297
184,70
137,239
246,251
34,309
412,287
299,50
175,284
383,332
105,209
8,108
358,331
76,372
195,253
2,450
339,81
150,358
260,121
181,13
38,414
180,28
5,447
123,319
150,19
309,445
98,398
290,92
219,318
10,290
31,327
19,229
202,344
198,243
197,383
125,43
246,242
195,351
93,56
188,100
454,136
373,392
176,495
8,356
371,374
36,159
269,432
490,210
421,262
361,185
35,225
169,137
247,139
363,1
228,491
64,128
85,490
136,198
375,10
186,492
449,441
75,132
357,98
37,411
148,422
478,146
136,243
304,170
124,451
206,465
349,8
200,403
368,194
288,52
377,44
103,320
102,329
398,169
477,352
299,416
241,341
463,310
415,324
335,201
295,399
59,414
201,497
85,256
66,121
413,314
319,208
125,35
274,445
354,9
423,164
183,411
164,382
371,16
193,381
428,45
25,494
249,158
216,128
235,324
403,135
433,235
25,493
418,456
445,121
380,477
259,344
128,94
387,393
53,49
293,365
91,121
392,183
461,315
166,216
233,97
393,384
168,59
114,279
310,165
422,351
480,283
354,416
133,412
419,368
484,59
457,324
336,419
404,164
77,153
372,472
191,408
301,222
54,369
195,62
378,104
92,8
3,299
114,190
163,9
265,17
430,70
400,378
332,477
427,278
34,337
69,478
217,494
216,358
15,412
82,381
389,253
80,234
203,130
160,80
151,59
142,461
163,137
452,228
448,315
331,476
458,370
427,344
423,224
75,309
171,61
139,453
265,346
260,163
205,29
131,435
128,215
243,378
127,226
94,468
162,358
311,281
284,240
273,467
147,168
87,78
266,320
219,365
333,499
262,160
164,457
474,122
469,201
345,133
266,227
412,498
469,34
233,93
40,132
309,297
64,259
322,481
335,287
109,95
327,405
4,426
56,169
100,174
390,495
331,116
412,411
165,463
291,414
76,90
263,199
34,55
373,104
145,375
269,191
197,433
77,99
13,40
375,382
427,426
237,10
374,53
288,1
190,256
438,289
488,257
84,426
232,302
412,399
67,299
291,427
4,470
392,445
283,222
41,216
185,5
74,76
231,137
385,33
111,249
430,359
243,29
19,40
124,163
130,102
354,203
167,488
125,402
6,214
83,336
125,357
31,464
462,179
415,86
384,26
37,234
398,205
21,4
7,135
450,159
474,51
459,168
253,234
116,127
147,414
86,34
80,330
112,483
373,459
364,265
238,386
403,14
124,307
68,143
233,41
446,445
123,270
24,43
171,169
452,337
348,357
336,138
158,106
364,468
367,398
372,326
481,284
141,49
2,310
138,67
141,262
2,148
292,404
463,375
133,0
176,432
394,244
103,437
100,41
57,17
56,270
113,159
285,0
178,108
409,231
471,190
259,419
294,117
377,413
230,491
399,63
450,196
8,92
162,495
155,95
331,476
304,485
475,351
333,123
114,445
447,472
328,148
52,1
219,421
84,50
446,296
242,203
368,455
22,144
335,459
114,346
346,382
388,306
149,68
27,270
418,352
152,89
154,288
54,221
492,288
68,463
44,107
70,351
183,279
25,443
315,33
226,141
101,190
0,397
11,303
111,153
30,415
499,257
422,317
492,58
444,35
429,330
412,136
329,6
167,347
334,236
240,132
61,129
477,1
294,281
151,232
230,156
97,341
107,257
375,411
221,143
195,460
66,138
240,430
191,437
231,84
240,110
1,227
145,130
337,136
369,439
466,322
47,202
119,451
192,12
17,280
256,109
35,239
258,403
0,293
154,353
184,458
310,268
51,341
393,239
245,398
14,200
116,39
85,424
189,116
191,416
482,52
454,358
187,395
334,0
488,242
278,259
165,281
98,181
375,357
262,74
240,282
85,362
262,99
230,172
308,278
304,86
61,181
393,465
93,489
442,123
440,136
386,339
28,85
470,188
0,103
9,214
444,223
315,113
459,101
467,369
17,197
441,397
438,468
279,336
333,369
364,246
5,133
411,101
142,59
374,403
395,299
233,380
499,288
286,235
50,408
272,80
36,426
489,65
184,435
370,190
298,212
279,258
490,102
331,339
250,267
442,171
367,366
130,416
266,391
137,168
325,444
247,101
453,484
144,485
4,296
481,33
396,64
334,0
68,407
349,251
64,34
211,381
476,171
147,364
174,22
129,411
433,242
418,94
399,51
298,476
192,251
386,72
52,244
43,187
55,159
404,147
412,349
335,319
78,18
392,229
456,172
382,345
481,249
399,336
463,356
459,375
453,483
264,115
440,137
493,377
285,255
479,348
218,60
238,347
2,347
372,157
36,101
307,406
490,119
129,127
165,344
140,486
287,482
284,54
253,27
334,67
153,294
58,444
352,72
239,228
22,4
128,259
407,337
490,81
24,215
88,210
141,435
455,261
69,127
383,140
14,261
456,250
490,383
45,404
322,365
304,101
236,61
174,81
51,191
4,328
333,14
493,315
150,306
31,443
441,244
305,214
372,176
9,314
6,188
10,109
281,143
308,455
202,142
342,180
361,353
159,371
49,226
14,171
55,50
486,181
246,225
252,356
35,355
405,348
203,104
129,47
219,266
435,48
330,65
254,328
356,415
251,23
143,241
429,191
227,90
147,136
172,314
91,128
295,41
173,499
69,287
497,362
430,115
10,246
158,284
247,487
207,328
324,83
80,217
408,491
268,410
62,134
57,100
59,91
205,216
8,216
214,6
369,207
210,60
264,310
427,280
313,60
196,218
55,209
316,250
368,368
175,226
34,331
252,90
314,291
240,78
104,59
228,98
9,245
307,93
495,167
390,240
303,99
41,106
495,467
246,103
192,148
270,80
487,315
375,93
374,233
176,61
76,3
70,199
392,284
250,347
372,304
186,249
397,465
95,469
222,417
441,112
208,218
76,243
328,229
180,414
257,475
131,299
256,496
20,24
64,40
174,34
495,349
41,423
417,390
82,71
293,240
52,284
308,111
342,180
435,398
363,342
74,283
300,210
269,292
205,486
484,437
445,6
124,298
354,50
385,206
418,319
188,316
432,248
483,143
227,173
96,78
244,159
88,84
331,439
156,252
291,2
279,457
155,431
486,393
372,334
371,161
14,448
242,221
402,10
72,161
210,244
453,370
125,194
466,295
413,298
439,223
321,137
150,191
31,107
220,25
303,177
256,64
244,380
311,123
450,392
327,172
479,342
81,226
242,299
73,3
160,11
246,91
291,12
348,136
130,91
74,279
495,415
437,304
220,180
190,281
337,496
450,29
118,250
165,327
348,359
1,470
337,295
71,238
89,241
168,85
308,35
358,491
374,57
329,47
274,2
324,290
398,256
220,401
71,374
60,257
91,310
287,201
412,309
0,31
435,52
10,233
455,459
273,497
364,357
423,100
283,239
181,73
87,344
431,99
418,322
423,341
110,359
276,425
400,261
470,211
102,286
307,53
484,233
210,248
63,11
8,312
82,450
44,481
39,170
94,101
359,108
162,245
171,209
377,461
244,94
188,279
420,66
298,345
200,401
140,60
469,98
469,444
349,127
433,408
90,49
95,70
196,499
449,378
229,211
204,280
166,430
399,240
305,365
287,133
388,453
43,278
224,239
366,443
484,497
148,324
253,414
87,86
254,2
362,78
45,47
373,100
221,261
62,176
303,132
184,210
103,139
30,372
203,312
414,319
106,192
164,129
88,462
277,44
76,127
439,95
313,152
270,290
307,31
227,103
2,14
1,338
326,450
62,126
496,412
443,243
132,275
250,51
397,173
326,73
257,32
387,344
375,352
425,438
10,63
317,34
245,135
344,187
26,239
279,362
11,294
389,175
116,496
197,106
359,433
348,246
73,55
470,333
33,432
158,216
245,55
113,104
494,431
464,333
292,14
159,407
225,95
46,226
275,499
243,275
106,3
484,308
454,486
360,143
489,262
498,233
321,466
376,158
426,320
495,428
8,189
296,313
333,50
405,274
260,68
12,299
369,406
296,234
213,352
233,201
91,431
81,193
266,119
343,410
85,196
319,234
402,492
221,98
66,367
141,91
481,348
191,404
384,498
226,77
344,269
171,341
169,264
232,472
140,134
259,266
75,287
270,295
435,216
100,407
131,24
326,82
483,105
294,222
470,426
238,422
246,360
182,128
356,461
72,260
61,24
15,288
139,423
151,11
332,458
236,91
349,492
342,150
344,467
481,454
235,338
454,92
392,325
284,414
123,325
370,382
250,308
436,138
57,494
0,222
25,351
382,33
51,474
400,312
55,447
145,222
486,16
398,480
127,477
446,417
127,87
227,449
58,179
116,238
91,389
71,118
296,63
2,484
210,56
243,203
122,271
336,361
274,449
26,292
131,201
293,264
324,237
123,140
487,326
177,366
479,440
288,499
98,34
490,88
488,299
153,294
459,290
488,388
170,78
19,103
238,276
206,276
333,122
281,272
491,342
385,394
195,47
217,301
12,302
442,318
369,463
234,125
77,142
468,347
308,101
100,425
156,320
426,148
266,131
417,405
384,48
338,315
177,212
480,83
277,406
487,427
414,282
196,149
36,166
127,73
95,50
234,124
222,166
499,340
380,335
282,368
102,351
158,376
494,184
70,348
266,285
331,455
80,17
194,484
310,461
331,441
233,352
456,422
1,126
54,41
177,52
165,260
484,490
471,130
61,484
227,402
108,398
38,0
261,163
79,141
44,337
492,78
65,379
215,337
193,30
342,427
91,372
81,184
137,445
98,458
345,408
166,403
232,87
202,220
392,60
190,431
478,109
49,141
290,283
166,60
351,494
211,286
487,401
105,273
313,384
497,155
19,279
38,21
424,120
295,60
246,213
302,16
260,338
420,294
89,146
51,303
24,8
370,302
231,66
199,431
89,142
94,473
340,297
373,164
61,466
49,55
457,370
344,287
205,419
113,462
6,402
389,4
67,258
278,170
370,59
340,313
497,270
118,355
338,39
334,74
411,271
80,473
52,337
317,169
47,336
36,355
107,448
170,388
302,118
3,184
228,158
303,280
397,134
7,138
252,290
363,26
331,207
28,226
162,193
151,401
436,222
252,419
299,9
25,205
254,49
67,457
308,9
364,327
263,108
269,206
241,466
23,354
395,2
0,25
46,52
141,160
171,282
433,195
369,413
437,84
418,46
291,29
38,379
94,345
103,44
125,400
50,203
193,14
446,116
399,306
479,185
379,496
259,40
182,246
94,472
222,116
334,269
174,46
187,299
373,128
207,5
366,482
456,89
41,397
450,18
259,67
328,211
93,102
351,223
116,438
358,447
397,361
38,227
70,130
348,430
484,167
282,92
293,10
376,408
298,8
40,259
484,152
17,38
433,146
472,386
410,268
143,360
272,51
204,275
138,257
31,361
361,200
42,48
184,188
77,18
412,321
218,210
338,207
81,59
307,313
356,74
169,292
135,224
2,216
336,51
205,410
457,113
187,296
345,437
429,421
385,48
323,499
19,244
237,252
70,175
56,231
228,183
42,0
384,397
304,283
262,316
365,489
416,63
276,421
447,424
278,72
152,166
141,15
106,228
425,8
257,51
489,163
256,42
419,407
454,97
310,375
45,39
229,359
334,375
128,348
410,31
79,273
94,494
441,295
145,156
169,126
124,414
276,472
215,219
198,407
58,293
54,481
136,390
43,260
203,28
58,360
367,38
147,407
414,57
50,134
402,387
160,313
181,474
1,332
477,110
364,418
272,247
215,342
250,304
328,270
77,392
19,334
43,428
29,298
0,230
76,278
269,234
298,323
415,435
195,375
289,263
96,432
3,443
76,78
134,411
493,199
434,221
108,124
216,332
286,452
471,250
52,189
161,243
295,10
70,268
474,264
85,401
349,112
489,230
445,194
129,259
342,74
287,43
262,149
485,259
211,142
239,191
372,178
402,453
177,369
17,358
374,371
114,153
438,422
129,144
409,494
182,41
23,190
173,86
452,143
33,174
145,256
430,493
393,298
171,76
151,280
87,5
122,96
81,156
239,438
244,174
30,153
0,127
45,166
314,431
418,34
127,0
234,469
434,83
395,399
480,152
344,355
458,37
221,257
343,24
283,494
464,102
377,220
306,65
176,228
436,350
86,445
370,498
249,111
116,332
424,26
392,234
328,384
90,349
449,301
380,348
376,11
398,414
495,73
182,177
250,358
218,337
305,242
70,234
129,283
247,262
423,470
380,144
222,89
6,307
34,89
1,378
63,409
411,293
49,206
164,465
101,28
374,283
264,12
372,236
44,67
481,226
428,36
448,291
470,162
384,68
168,203
382,1
171,120
362,468
350,498
273,481
162,483
109,414
307,311
46,200
216,40
3,130
109,288
202,17
232,198
66,198
209,441
277,384
424,7
419,277
122,191
199,313
77,289
394,496
246,449
90,240
185,117
216,395
119,488
374,87
337,117
321,320
421,3
16,41
362,100
388,38
408,113
97,107
98,134
263,426
424,58
443,57
250,280
369,473
380,356
371,357
33,481
112,210
337,388
11,52
458,162
11,103
74,109
282,489
371,366
471,297
25,66
70,204
290,441
134,60
112,328
384,363
244,410
333,307
186,53
56,173
58,219
134,248
106,137
46,487
146,214
414,131
263,393
74,393
471,358
67,191
68,301
442,293
434,303
365,161
43,303
483,66
468,306
429,373
162,201
219,227
333,382
348,73
151,462
60,361
37,468
416,447
201,145
208,42
457,10
367,499
150,66
64,263
217,42
347,11
470,256
363,173
320,314
407,160
232,100
