x,y
7,136
356,49
82,269
456,342
258,434
204,144
3,273
12,152
400,338
240,296
398,204
186,308
92,255
62,379
178,78
207,377
205,155
282,12
450,105
103,365
25,183
350,96
437,274
114,290
63,135
251,364
415,398
265,129
282,448
42,439
289,358
406,496
445,285
11,135
480,322
273,384
296,134
457,84
263,460
285,151
256,111
408,275
84,236
422,185
468,228
344,303
231,56
389,256
132,50
139,294
249,436
486,449
57,364
386,289
492,428
328,249
443,163
485,292
416,23
36,453
274,194
97,186
226,164
289,353
333,395
308,31
253,467
130,36
458,151
98,216
165,110
143,461
347,470
273,482
250,482
32,54
237,71
87,163
45,145
46,69
428,339
250,456
319,470
335,355
30,362
74,493
56,14
261,363
384,257
350,42
263,456
292,385
265,299
137,166
274,301
426,293
66,392
229,338
273,102
53,359
159,129
415,72
57,284
423,398
116,298
448,365
497,55
121,179
41,287
140,379
143,469
287,409
40,52
172,267
240,39
294,439
330,345
329,154
469,130
156,146
95,76
57,103
38,146
198,297
496,178
377,407
335,414
462,322
312,79
358,484
242,263
12,199
224,221
273,304
466,291
104,49
299,221
43,218
62,127
260,415
122,245
480,46
161,39
266,408
426,471
327,364
119,427
374,246
182,181
47,429
173,94
55,360
304,281
309,78
52,161
301,426
78,295
88,174
410,245
294,263
150,60
432,319
332,386
176,478
461,195
437,363
203,448
46,412
96,370
369,310
367,315
52,109
347,470
46,22
261,277
5,129
153,288
302,370
318,18
376,49
71,414
222,163
160,440
242,344
14,450
61,458
174,306
2,114
414,169
74,225
1,185
371,184
252,472
379,449
216,455
455,243
62,304
129,200
84,333
329,485
34,339
166,285
228,181
22,54
217,84
294,169
82,281
480,62
256,237
178,56
465,13
358,398
467,119
426,335
215,238
475,479
252,175
141,193
256,27
351,81
320,409
83,402
77,103
65,489
194,435
262,263
202,241
13,451
273,100
338,194
197,402
238,178
216,183
186,404
133,7
169,298
9,265
439,485
266,224
458,218
275,422
457,26
238,412
115,4
425,259
163,252
124,463
117,34
202,446
211,463
10,166
476,375
46,197
60,260
263,215
119,366
177,245
431,411
183,344
436,32
423,192
239,488
22,439
396,369
238,269
75,236
196,104
420,484
497,225
123,89
203,155
81,410
263,72
252,339
214,498
7,60
2,273
64,488
197,242
430,354
159,149
477,316
179,375
21,48
11,348
403,393
229,78
180,304
398,66
44,487
341,65
487,116
300,90
402,59
486,102
36,409
278,89
204,428
205,164
331,100
210,152
204,164
170,285
398,81
246,369
478,152
19,14
237,238
194,408
421,180
63,267
147,126
240,293
329,369
250,224
109,254
266,267
499,440
471,478
442,77
100,434
476,110
474,417
368,404
99,86
429,163
58,270
485,484
66,439
66,180
479,434
336,293
7,385
109,5
49,173
99,79
141,460
292,84
277,465
108,323
499,65
68,474
114,86
434,175
434,49
87,61
191,277
255,290
485,16
191,134
229,229
200,325
380,108
479,371
344,496
82,213
475,400
441,116
229,193
79,321
262,434
73,474
192,232
324,5
52,311
394,168
78,320
462,265
400,69
185,361
209,175
354,366
453,140
499,78
44,151
92,256
203,208
309,47
400,362
34,11
452,155
100,174
413,124
107,171
294,280
22,108
422,436
78,114
160,361
416,102
23,499
163,312
259,472
1,78
490,234
233,120
274,340
94,187
372,86
443,165
260,288
287,401
295,277
163,82
89,78
331,433
280,91
370,431
264,271
395,280
291,236
14,77
317,16
163,98
49,129
73,17
199,323
60,49
493,75
470,225
463,181
39,426
316,77
4,474
359,216
155,239
141,388
197,296
449,290
389,86
34,381
346,400
17,76
375,243
474,330
365,352
127,239
381,239
134,283
338,432
102,38
450,231
481,202
1,124
471,368
47,328
230,425
244,233
419,75
56,310
50,248
234,316
460,210
433,37
310,298
411,40
453,301
483,328
118,253
54,464
95,370
470,41
448,490
297,154
308,423
353,243
447,180
139,113
74,450
3,8
184,355
478,458
29,360
69,143
172,474
142,83
277,100
351,275
135,38
435,152
465,478
483,461
166,94
444,107
364,469
106,56
412,28
19,209
348,197
407,127
394,346
279,429
136,86
409,201
376,246
323,173
194,353
486,34
239,22
67,315
169,453
496,184
471,210
89,303
299,99
272,461
103,295
361,80
247,393
388,133
374,431
209,367
117,17
343,386
483,25
254,385
92,316
364,96
487,27
9,107
494,9
97,20
112,344
4,483
425,351
451,131
138,151
51,144
213,86
470,418
364,313
168,155
257,326
448,198
49,489
235,203
443,252
68,455
3,205
308,456
316,88
449,132
74,224
167,434
122,50
215,160
273,59
273,100
417,472
477,40
279,240
494,122
182,229
467,125
52,262
239,379
370,414
227,182
150,95
364,189
230,416
22,385
302,42
344,405
422,453
188,263
401,371
4,140
72,133
203,126
330,160
95,472
178,347
232,129
279,189
183,266
499,451
457,8
38,55
253,137
137,202
374,11
397,384
236,178
21,342
26,436
184,187
254,44
179,81
38,324
403,123
122,153
273,22
489,53
152,179
493,54
52,116
303,350
483,230
244,121
66,322
109,375
150,443
137,138
327,96
314,380
366,122
191,25
28,465
499,249
211,362
332,40
63,446
194,363
71,205
130,379
417,63
306,309
301,317
393,348
252,406
0,238
490,252
32,370
223,277
493,297
355,424
477,302
336,493
343,59
343,258
281,90
319,245
444,102
323,122
459,34
75,125
456,357
129,202
310,88
470,349
64,306
386,394
16,144
427,416
266,269
403,28
341,122
125,303
73,133
73,490
438,366
49,395
458,191
373,325
132,91
316,294
98,79
168,44
138,39
438,173
188,295
408,153
297,305
5,315
338,237
34,233
102,366
492,468
208,159
344,289
390,208
110,485
82,141
317,314
344,252
432,99
3,285
277,313
243,107
304,48
479,176
331,410
167,197
385,228
70,91
35,85
162,493
4,130
229,188
212,431
282,105
439,10
98,31
51,421
137,163
79,159
126,30
79,208
38,326
177,32
138,379
139,345
125,155
483,128
121,401
432,323
243,393
336,365
365,49
386,335
37,22
110,315
388,188
102,492
152,214
343,269
429,79
58,366
144,163
386,392
210,188
173,355
84,203
103,429
379,339
446,195
355,17
213,87
166,346
172,58
451,174
406,470
128,292
364,72
290,403
147,0
183,124
303,108
32,244
10,47
95,4
129,315
293,407
18,160
244,393
378,63
159,155
324,178
264,96
398,392
208,338
126,404
432,269
275,327
411,318
58,161
469,353
138,206
119,284
19,257
418,358
456,186
492,238
483,194
379,494
385,63
456,442
489,397
6,491
443,406
421,421
384,334
296,188
284,210
56,191
115,432
86,194
421,426
142,402
445,117
82,41
344,361
440,175
315,212
247,219
416,482
314,76
106,55
383,47
391,483
197,383
79,445
449,130
390,220
286,228
23,470
363,442
262,424
267,12
131,390
442,38
346,310
344,336
180,343
297,81
342,109
93,283
16,465
35,135
385,279
465,301
164,64
74,436
440,431
405,350
473,81
338,45
132,73
66,75
221,256
192,388
477,80
197,384
387,98
349,222
221,224
76,449
101,494
235,48
324,313
302,235
114,409
91,391
28,241
332,468
2,486
444,391
316,245
335,334
258,460
45,122
28,465
37,256
286,409
100,400
346,213
124,65
398,83
173,263
11,477
309,414
163,483
442,499
276,25
93,245
366,321
115,324
169,247
405,286
110,129
404,434
45,274
192,156
453,388
350,153
272,454
98,147
460,339
56,208
24,175
67,431
361,225
216,464
238,430
426,158
443,289
16,88
356,125
456,67
124,408
200,43
206,240
383,204
50,105
396,283
200,260
13,180
434,429
373,241
39,33
469,374
45,103
130,408
241,457
104,100
323,499
193,128
82,222
69,317
393,194
465,58
80,287
329,325
489,321
275,120
86,390
251,283
272,248
297,73
139,456
388,226
70,365
108,416
499,182
172,220
23,293
207,51
274,471
397,398
265,472
156,137
485,336
1,67
198,314
235,158
34,213
7,129
5,215
361,175
297,40
462,117
353,338
378,80
281,0
108,157
384,45
77,67
212,445
57,193
276,471
139,308
405,74
459,387
54,441
442,496
425,243
190,85
34,81
483,95
83,489
182,67
240,156
498,370
210,431
17,260
249,245
185,255
282,384
15,130
9,11
471,432
325,286
393,56
115,141
367,167
48,65
452,442
467,343
435,362
61,322
359,416
125,159
171,402
349,371
66,204
358,77
225,131
4,369
478,100
222,106
375,284
442,249
280,313
305,280
415,225
470,437
258,487
316,338
428,33
251,229
414,271
6,196
368,95
375,255
372,339
268,335
232,184
357,363
80,469
415,300
155,392
349,124
397,183
169,145
361,42
42,189
95,169
279,339
299,147
88,201
317,31
125,85
139,6
272,350
252,169
405,305
322,12
152,280
445,270
292,472
289,477
207,337
248,421
85,76
275,440
467,421
268,27
414,175
340,18
482,301
172,153
280,83
265,434
490,421
392,493
148,320
341,186
380,416
373,278
75,104
397,245
253,147
149,383
106,331
335,240
246,11
398,125
123,291
162,245
361,487
52,158
329,286
182,90
107,110
191,62
355,99
141,221
337,463
115,92
304,84
327,265
55,309
410,428
296,345
471,78
209,370
409,297
448,256
205,329
122,492
457,251
63,245
162,170
340,154
349,130
339,318
276,49
474,358
69,98
484,318
85,342
1,169
333,468
348,218
85,351
42,249
170,104
6,225
256,105
371,370
392,328
297,473
27,332
118,132
333,483
76,5
379,461
10,296
380,337
231,198
174,222
213,37
353,367
279,297
245,257
182,41
16,242
124,373
151,459
16,421
454,443
331,490
182,405
369,442
14,376
163,63
171,158
258,492
99,265
43,308
397,308
93,14
306,180
441,260
45,101
331,415
91,313
5,86
451,22
395,305
243,389
232,210
249,25
426,253
31,15
498,401
296,169
462,178
483,347
335,148
321,108
456,456
264,143
400,452
283,44
208,314
37,365
53,67
281,130
331,368
225,408
485,120
204,43
143,420
457,465
274,367
255,163
375,458
31,348
190,405
193,370
286,475
459,375
209,69
348,307
460,348
390,420
294,78
396,282
365,221
356,294
119,37
60,374
113,215
427,178
68,172
291,262
105,325
409,340
71,340
368,335
307,16
480,249
374,12
144,84
453,326
67,458
304,158
271,87
339,213
475,236
100,364
116,495
343,450
397,285
26,389
187,428
236,197
151,405
414,452
341,25
184,400
1,370
367,212
255,246
350,295
163,326
442,299
92,25
344,144
202,371
406,428
229,261
481,81
211,496
28,129
402,108
76,264
113,262
296,135
291,240
472,198
417,10
292,198
402,330
329,164
9,430
131,344
384,240
84,24
284,232
497,499
237,44
243,403
292,433
302,178
252,243
58,111
446,383
232,337
175,431
227,243
281,107
351,151
287,356
387,162
334,57
117,147
68,494
41,64
415,420
469,291
218,55
242,182
169,26
471,176
111,425
61,55
239,352
437,287
123,146
44,139
69,383
456,54
430,402
487,160
332,184
51,119
197,76
334,435
140,137
150,450
74,232
109,454
379,438
324,188
251,304
493,346
138,454
41,115
405,347
352,178
275,190
326,153
0,331
328,383
312,83
50,478
179,314
192,22
215,70
91,368
270,177
2,265
492,145
331,170
321,426
34,168
122,275
486,226
443,455
72,91
76,120
23,349
69,216
289,54
344,398
460,315
76,484
148,487
127,488
478,357
176,98
457,111
264,56
218,479
486,334
426,402
159,400
39,17
485,88
225,309
292,366
469,428
125,232
490,28
484,213
365,392
28,268
446,57
223,87
234,200
373,277
492,62
104,188
294,466
144,106
349,189
217,81
156,236
84,402
287,60
222,289
476,499
241,6
178,129
333,99
240,27
422,261
44,315
102,320
470,78
37,471
61,89
357,280
219,98
212,410
11,423
145,467
493,242
446,108
295,430
386,55
128,350
51,396
493,135
225,179
102,481
383,22
402,325
366,380
64,447
430,0
22,208
101,410
391,497
182,323
484,416
443,308
126,462
402,168
200,252
271,460
143,283
171,482
158,178
398,157
232,334
432,14
141,178
459,260
248,163
155,430
220,291
145,455
28,10
274,227
475,182
319,265
492,360
343,317
110,47
230,117
76,209
149,354
254,137
331,214
229,233
444,451
468,18
255,335
20,86
110,147
330,198
198,483
38,310
420,456
51,195
387,190
55,40
367,331
169,233
271,401
36,313
160,422
163,77
489,203
487,330
293,438
379,410
355,69
15,436
256,113
195,174
159,383
121,89
435,212
350,214
406,247
150,305
352,133
150,268
131,443
367,374
328,437
60,127
493,144
426,30
480,419
234,350
6,326
243,355
341,196
428,401
279,169
43,99
271,444
436,169
314,462
55,29
78,335
348,133
52,237
299,499
284,391
171,286
71,50
13,59
336,335
126,308
369,499
140,13
52,145
282,486
38,247
474,39
292,155
372,328
281,207
179,345
445,488
342,298
478,161
386,263
486,356
99,106
303,154
264,374
117,69
395,431
289,229
66,375
496,132
219,483
471,154
457,190
188,130
206,69
399,294
86,328
469,120
462,205
395,470
419,160
190,192
72,488
143,3
465,458
130,337
375,444
195,227
291,367
389,58
163,495
8,169
310,427
56,70
84,366
99,475
348,5
273,361
229,310
61,435
333,467
96,141
438,32
144,494
484,73
51,28
14,449
256,62
128,43
198,41
6,434
409,92
372,390
137,381
219,237
286,110
228,452
264,372
454,275
181,412
76,233
496,101
413,52
209,31
256,144
131,451
243,306
168,59
214,211
142,276
326,274
405,143
76,75
15,463
264,175
237,383
307,269
408,383
436,298
485,108
293,11
74,361
233,451
400,324
201,462
371,453
487,82
458,436
424,210
266,33
83,180
183,238
381,66
184,67
41,90
25,375
470,179
399,459
448,175
246,420
305,302
427,71
207,419
466,461
106,417
399,277
128,426
147,206
167,399
82,453
492,224
6,148
468,106
364,245
129,135
346,367
4,458
20,486
425,28
7,2
58,47
59,43
165,465
299,281
200,213
469,335
334,442
147,306
417,324
108,152
280,82
157,100
33,114
260,298
198,417
366,395
409,142
421,32
106,366
248,257
234,167
326,334
245,305
465,400
217,204
371,333
208,275
136,474
476,52
418,338
9,474
409,142
66,160
147,138
130,483
208,373
444,481
494,377
128,345
67,225
137,298
272,96
212,130
38,313
474,134
234,21
441,117
102,354
371,494
176,203
61,231
266,322
423,186
36,213
334,9
182,314
142,396
492,482
57,265
466,223
16,399
431,489
147,2
355,61
125,295
251,87
410,341
490,262
374,232
74,67
331,192
382,45
434,331
110,301
225,409
19,348
92,107
417,117
330,23
487,401
194,188
124,475
132,213
437,48
419,322
126,419
275,21
76,7
489,186
116,69
25,317
286,49
274,104
197,247
459,149
202,331
264,87
358,152
24,264
64,421
212,110
464,326
404,371
219,299
312,279
433,217
54,88
150,18
73,34
180,88
299,126
363,471
170,498
251,472
444,157
286,90
281,309
451,311
239,222
305,313
280,145
481,178
257,306
447,7
139,356
482,78
401,310
297,192
104,84
369,467
279,276
123,423
337,355
294,17
435,460
115,173
82,451
259,303
188,100
330,317
241,438
205,283
1,288
283,336
307,248
119,290
390,78
161,424
179,201
190,181
56,327
228,257
423,282
257,40
404,138
290,430
133,369
275,2
419,390
250,87
472,180
122,171
262,8
394,326
22,243
186,307
407,0
327,496
347,286
210,209
57,332
464,463
150,221
36,280
50,104
145,497
129,475
388,42
193,159
322,279
451,342
84,130
387,426
167,415
259,384
74,495
213,200
185,419
339,210
306,241
319,169
238,182
105,10
2,194
431,34
215,117
89,233
254,435
150,17
69,193
120,399
324,465
436,105
114,496
388,194
492,204
235,384
291,63
307,395
26,46
171,480
473,475
276,398
46,373
130,227
456,476
435,226
431,166
178,458
414,446
315,343
463,488
375,241
356,232
300,66
391,273
347,201
180,310
72,298
174,167
382,146
60,175
219,161
401,86
6,124
282,10
297,90
360,136
288,388
84,384
86,16
295,408
392,442
198,213
98,383
488,75
314,244
393,124
484,447
287,471
297,158
153,6
70,96
214,88
430,329
395,155
289,330
370,209
383,89
420,325
294,429
159,267
34,368
397,383
387,404
297,397
226,425
204,359
463,73
367,361
446,171
418,97
273,135
496,103
442,437
66,18
318,145
154,168
150,140
460,486
364,4
281,257
483,118
12,292
218,391
116,10
201,453
340,64
441,21
70,144
423,434
392,335
359,78
154,411
466,92
168,222
254,291
313,373
224,389
285,77
210,299
370,468
86,474
469,444
436,43
326,116
227,102
70,414
413,35
171,461
412,214
124,159
21,474
352,46
67,329
158,67
357,61
452,210
195,376
364,294
213,253
90,172
67,453
132,110
116,263
70,481
441,382
289,235
296,270
176,276
424,337
411,118
31,49
268,369
18,412
285,289
488,4
124,441
0,30
253,474
412,395
340,375
432,94
222,465
111,350
422,86
159,143
60,307
265,306
141,252
253,194
466,383
172,452
412,401
460,156
135,238
336,83
398,46
48,265
494,457
286,73
146,234
251,64
280,52
305,187
321,389
39,251
219,84
185,447
123,396
433,340
106,239
222,158
145,382
174,232
91,478
100,432
272,191
137,43
161,84
331,291
458,164
360,80
6,46
272,286
178,344
341,213
291,346
230,310
97,251
99,203
459,443
291,206
464,113
88,87
196,303
183,499
428,124
435,82
411,469
287,310
54,287
345,394
460,187
297,211
115,30
276,372
421,143
397,64
420,275
334,429
252,217
140,244
370,331
68,327
202,429
311,230
478,148
5,393
52,315
479,280
376,389
132,143
388,209
149,194
374,107
43,189
191,338
7,178
257,269
354,307
236,185
221,116
403,427
65,367
207,230
183,42
137,245
158,474
47,217
384,337
421,94
422,83
300,20
107,350
240,459
136,366
283,261
224,91
409,484
229,435
35,246
137,461
151,188
192,90
201,114
333,480
481,66
309,288
413,421
288,187
209,267
25,49
411,421
16,353
369,86
437,364
133,287
95,441
272,165
345,332
112,265
98,375
58,354
211,322
299,67
350,374
248,189
401,304
267,475
357,240
369,181
70,230
470,406
55,34
62,237
164,79
319,428
95,249
74,203
409,88
300,337
443,304
401,353
22,117
231,301
221,143
373,411
386,412
114,20
80,153
307,31
415,269
103,67
396,204
424,135
467,480
47,35
122,276
219,59
126,377
403,427
144,303
140,397
406,182
491,260
233,154
345,318
55,490
404,485
315,316
191,29
251,37
361,203
13,410
145,269
449,233
210,134
165,440
115,250
408,112
330,363
15,222
217,251
57,221
466,275
317,410
415,290
363,185
482,459
409,239
441,457
179,131
303,480
356,333
237,307
231,105
300,309
338,306
352,95
377,383
213,315
2,422
494,384
136,302
431,482
364,378
19,479
215,78
221,376
336,10
62,493
85,213
3,466
183,356
230,184
20,444
171,234
181,222
352,132
0,303
453,455
495,365
490,224
45,269
97,179
192,150
358,50
281,141
499,342
330,328
270,6
142,216
49,487
409,269
286,118
411,194
243,204
351,454
249,282
345,433
489,85
268,93
217,323
189,440
199,44
452,65
160,51
183,165
126,406
215,6
418,335
339,125
246,268
147,230
246,226
281,106
226,242
357,284
335,437
178,56
206,80
34,371
438,423
44,480
362,221
93,494
143,484
327,183
106,75
498,473
330,3
127,369
316,277
404,322
339,178
313,388
131,46
172,116
24,230
180,212
14,108
405,234
273,432
223,431
42,59
335,244
399,18
416,334
60,275
114,423
327,151
191,382
283,157
485,200
218,43
276,240
495,58
54,351
226,75
260,490
3,310
486,21
470,493
45,428
8,298
210,177
319,74
185,311
437,484
190,172
477,416
228,250
13,486
47,371
158,332
123,255
44,422
240,346
492,89
492,165
404,277
441,273
78,319
270,272
41,408
374,253
89,250
228,418
482,237
249,476
287,172
205,280
452,26
50,299
126,478
229,373
30,434
329,43
476,49
400,34
247,89
98,119
56,427
105,48
330,248
199,213
122,325
142,114
428,235
36,430
303,109
215,420
41,312
74,260
124,37
255,378
349,281
347,295
98,101
70,333
76,283
475,140
69,191
107,342
111,427
116,330
296,349
391,84
222,460
153,152
283,72
62,73
191,371
323,443
453,453
422,482
271,488
37,151
228,28
140,348
201,55
251,247
299,355
138,106
477,177
377,25
398,311
203,100
74,222
221,229
150,31
367,395
203,386
247,187
156,171
330,233
11,316
82,223
462,141
8,196
285,134
48,284
352,370
333,267
355,24
311,366
438,461
10,391
259,444
469,476
230,85
61,219
390,13
347,32
259,330
20,499
140,249
9,345
141,217
217,37
351,107
11,337
50,399
164,139
359,11
89,479
324,257
443,176
160,493
139,395
68,432
270,273
258,113
373,337
411,401
277,68
46,244
476,263
357,152
152,304
13,402
87,46
206,436
421,181
231,455
86,177
354,65
402,207
382,433
172,383
187,332
52,481
289,107
223,207
280,41
104,140
110,250
361,57
117,406
216,166
33,458
28,469
278,486
473,254
173,441
19,413
70,258
78,137
345,379
491,308
158,330
129,265
440,264
463,418
419,49
64,405
223,272
311,339
442,269
385,289
124,120
165,377
0,373
339,183
402,115
304,472
314,102
236,1
65,378
112,292
157,291
156,267
217,292
4,416
228,218
295,65
297,485
456,264
61,37
161,77
43,30
20,463
362,388
405,212
497,343
101,100
259,386
305,173
216,482
106,169
396,454
481,303
495,381
319,29
159,287
110,471
105,439
246,93
142,484
214,103
357,177
206,63
20,274
394,53
285,207
129,30
49,306
422,268
83,304
65,132
334,81
83,260
295,57
313,363
125,249
140,55
210,447
256,168
40,128
341,365
405,34
296,182
96,236
342,77
261,411
334,433
65,479
305,194
340,208
196,314
170,423
338,192
361,207
75,67
444,144
236,305
98,84
450,246
149,215
389,198
298,118
33,240
398,488
256,418
382,14
221,443
465,347
463,156
1,271
365,99
422,291
97,99
200,269
300,262
153,420
242,441
79,108
14,296
71,186
61,155
260,383
370,23
308,421
390,198
479,71
484,217
55,165
77,340
405,319
215,199
122,343
72,208
137,137
171,29
305,138
498,454
180,151
142,160
66,370
95,294
97,77
319,392
59,84
345,49
180,458
210,387
420,449
320,281
247,389
371,345
199,353
171,245
186,411
28,253
196,62
3,169
372,0
212,158
229,277
432,86
86,110
48,277
243,315
244,212
223,475
375,404
164,419
186,400
130,164
124,130
181,450
207,333
452,367
140,257
217,335
195,329
478,232
169,1
99,483
85,155
108,388
439,434
382,82
490,129
115,299
406,301
38,44
14,182
493,237
43,251
418,292
138,85
322,437
322,477
440,105
51,418
48,149
159,250
293,155
485,155
342,442
286,355
194,139
41,190
46,485
390,380
251,96
477,238
490,108
111,268
285,493
89,93
149,414
368,496
117,335
349,294
169,362
105,61
128,191
62,219
487,97
220,399
463,274
455,115
237,285
61,113
161,180
366,158
25,123
499,198
493,357
162,109
478,184
4,419
387,257
409,450
402,466
106,496
280,287
67,232
18,288
389,299
91,470
95,297
426,112
368,293
187,183
170,169
389,415
386,100
435,205
396,83
272,304
465,145
172,176
137,444
328,353
334,190
422,128
44,249
389,218
41,359
235,240
356,456
282,182
338,282
61,285
127,179
322,120
433,70
236,254
470,310
161,255
60,418
480,203
344,440
271,34
368,248
292,218
450,489
451,250
133,210
304,87
304,281
243,34
365,456
195,471
340,101
211,100
337,355
38,45
363,321
311,260
402,390
219,448
446,195
142,217
375,455
58,23
254,195
66,56
482,268
282,218
448,258
134,338
284,78
174,58
445,159
297,15
176,135
293,247
196,273
63,354
127,424
45,159
366,377
192,129
227,367
202,170
137,36
297,418
481,52
253,154
43,277
283,499
145,101
60,327
7,103
68,149
292,266
26,32
91,177
476,119
2,372
92,332
178,17
306,131
472,186
7,73
152,11
157,387
99,364
63,117
367,33
326,289
470,423
304,376
75,190
229,396
117,135
411,295
250,18
53,92
410,150
169,475
368,289
353,79
269,369
496,21
279,450
67,323
441,238
272,268
297,490
263,494
35,4
249,127
452,451
480,142
224,27
228,168
470,170
93,308
117,67
51,133
88,390
192,395
408,476
274,121
225,419
269,300
398,311
268,486
17,341
376,280
320,388
298,298
189,371
296,115
209,127
118,24
344,119
189,137
28,383
129,429
478,419
27,204
182,233
223,107
76,304
224,315
50,292
311,493
313,157
381,459
302,9
484,13
137,87
171,260
91,362
483,55
130,295
255,79
382,302
216,84
360,354
494,164
167,6
8,109
376,221
146,267
56,45
464,180
496,353
497,326
283,45
34,224
477,346
1,156
351,378
35,200
266,91
285,377
63,214
394,482
126,38
317,422
22,292
348,410
66,367
442,278
186,455
442,324
377,292
10,202
443,35
416,12
271,243
46,326
94,342
225,58
334,95
60,183
375,368
404,98
223,102
289,336
132,369
280,199
408,460
55,34
64,84
82,418
113,9
107,328
154,197
395,385
186,232
229,253
411,27
284,68
216,379
52,385
131,83
174,355
262,266
299,295
145,342
317,348
301,148
383,317
318,155
29,164
49,130
430,166
82,416
201,54
365,408
288,268
163,261
52,419
407,488
394,339
253,449
150,391
129,352
87,376
185,16
131,27
346,310
67,334
175,384
341,276
300,264
41,245
248,45
190,205
244,252
435,272
97,387
49,189
222,404
52,282
131,247
214,15
445,202
365,273
496,394
355,292
139,120
452,106
27,303
201,55
456,188
191,467
453,294
458,66
457,271
332,494
380,387
322,186
150,493
136,190
313,444
50,110
426,214
218,410
241,113
141,220
155,318
105,403
121,456
244,409
332,283
287,343
440,349
151,18
331,465
445,139
274,176
388,39
70,427
178,393
117,443
401,95
72,325
439,214
390,58
65,409
98,207
388,460
419,356
382,199
232,372
365,173
1,316
379,47
389,79
492,205
136,430
264,455
25,49
16,24
378,489
467,326
334,339
225,451
0,80
414,376
376,253
0,294
34,308
61,344
92,153
188,84
498,293
95,156
173,209
37,443
242,154
329,189
195,391
261,329
62,216
495,244
407,237
31,310
486,202
306,256
162,98
58,6
251,271
187,389
498,431
105,54
128,434
438,487
94,63
272,407
405,127
87,276
243,225
107,287
334,192
238,379
400,317
457,246
122,1
301,244
313,179
7,307
178,23
95,125
203,389
33,499
377,309
188,287
82,433
128,294
431,116
190,486
230,448
338,88
54,173
226,223
183,224
309,238
186,268
344,186
289,240
415,359
132,31
53,138
71,22
421,434
357,368
16,41
286,276
42,449
333,16
119,457
186,59
33,373
313,118
487,386
134,154
67,340
135,433
150,199
435,139
497,459
498,24
484,367
370,362
68,217
254,3
114,202
357,89
422,426
399,99
356,236
292,364
496,339
4,449
379,10
239,444
285,462
468,92
335,374
236,178
341,153
376,372
196,106
240,460
316,487
178,428
465,342
74,116
48,244
203,59
337,235
415,443
315,295
285,478
104,388
25,405
266,478
252,358
399,80
118,162
358,408
274,99
206,166
321,177
272,444
259,461
275,347
223,383
329,195
77,169
47,308
304,300
190,315
60,333
262,420
9,355
51,185
426,197
264,192
278,270
364,287
208,234
308,128
258,203
7,89
490,223
117,81
375,391
179,286
266,260
159,93
172,410
114,458
62,245
149,477
442,180
204,404
280,55
238,73
338,486
363,497
418,154
135,212
157,161
475,237
493,289
464,387
225,224
371,455
281,67
348,188
265,350
203,398
94,388
466,169
159,498
173,74
432,98
191,378
226,429
423,185
329,321
412,243
471,10
360,235
167,203
328,4
101,258
429,310
329,317
90,249
18,63
163,120
262,292
219,470
64,285
9,378
100,182
202,425
413,97
297,324
8,326
260,125
6,382
474,384
133,379
289,222
14,154
27,38
115,244
141,163
472,31
274,217
276,302
415,91
242,395
34,389
30,391
69,472
0,320
218,446
384,108
496,491
376,127
20,497
81,80
327,310
33,13
217,297
263,197
244,19
52,61
240,32
104,75
291,461
311,9
16,351
243,84
70,447
126,389
353,134
219,385
364,187
376,469
115,140
354,430
417,87
103,262
78,92
146,201
152,260
241,65
111,201
243,203
88,99
116,235
38,232
186,253
49,110
77,416
73,321
84,209
302,323
389,285
30,298
316,88
322,120
345,140
193,478
61,235
334,478
55,172
332,9
312,269
116,371
303,125
236,183
337,267
459,107
95,267
191,323
343,82
210,455
187,143
230,374
494,286
453,82
384,107
190,38
264,481
145,349
25,208
347,14
11,470
207,473
95,83
38,203
223,80
366,210
285,451
242,487
341,57
181,82
225,352
114,143
50,211
479,78
153,97
412,24
24,279
266,143
356,127
50,374
45,228
31,39
118,255
255,5
398,117
18,111
197,401
190,137
386,393
295,353
202,377
167,247
293,241
465,244
256,26
417,198
235,153
493,140
235,166
384,265
494,437
381,268
192,44
170,469
314,274
315,32
94,103
82,164
10,194
282,237
235,484
388,121
316,312
202,18
191,393
497,218
234,415
401,388
3,211
382,107
293,87
307,231
193,75
13,178
421,296
242,394
77,305
472,157
292,68
55,420
200,228
428,55
498,332
325,246
381,109
322,72
360,239
41,333
219,31
21,252
371,465
431,383
265,237
185,270
11,187
281,66
282,230
410,158
327,314
41,476
402,318
121,429
191,314
139,85
36,478
140,0
104,317
475,87
162,190
490,340
486,240
498,69
470,67
334,57
6,178
258,417
499,335
355,400
125,433
95,157
7,163
274,223
263,427
30,90
212,196
188,357
483,352
316,292
396,99
81,295
15,451
252,22
113,280
47,43
355,53
165,74
84,241
201,224
205,171
332,338
147,96
32,281
335,420
358,451
422,86
438,63
474,453
499,453
148,188
486,270
144,53
460,365
398,390
158,437
180,20
468,284
0,459
286,97
188,382
58,77
360,251
420,178
342,210
118,182
383,308
492,288
428,344
85,377
1,342
175,414
223,30
191,95
64,194
313,344
279,22
106,466
16,76
41,78
154,425
55,212
29,90
276,165
305,112
19,113
352,350
308,458
487,442
55,229
292,425
76,43
133,195
179,429
388,211
7,373
230,286
28,82
244,83
473,8
230,198
109,46
271,441
477,170
46,488
366,326
191,213
397,210
213,35
73,53
468,480
444,5
105,163
171,3
372,452
195,271
142,149
211,462
442,480
192,399
229,119
289,86
225,90
